USER NAME           ID                  LOCATION
@QueenDreee         128525              Los Angeles
@RStewPatzz         128535              Boise
@RobertMyWorld.     128549              Nampa
@justloverobsten    128745              Boise
@kristewartfco      128754              Boise
@swagplusjustin     128832              Nampa
@twilight_forks:    128841              Boise
@voMethod           128892              Nampa
@aescripts:         128988              Nampa
@nandocosta_work    129020              Boise
@realdarthhater:    129027              Nampa
@sniper2477         129039              Nampa
@winrythewrench     129044              Boise
@WePlayGamesTTV:    129058              Nampa
@YeaISawYouToo      129059              Boise
@ClarasCakes        129079              Nampa
@ManifestVegan      129107              Nampa
@UrbanFoodCrawl     129130              Nampa
@VeganBoutique      129135              Los Angeles
@WFMArroyo          129145              Nampa
@goodcakesfran      129171              Los Angeles
@joytienzo          129179              Nampa
@AdamSBaldwin       129228              Boise
@Anna_Chuckster1    129234              Nampa
@ChuckMeFridays:    129243              Nampa
@KaraLaricks        129271              Nampa
@NBCSVU             129292              Los Angeles
@NBC_CHUCK_FAN      129293              Los Angeles
@SuaveBeauty        129313              Nampa
@TheTrace:          129319              Boise
@ZacharyLevi.       129329              Nampa
@ZacharyLeviFan:    129330              Nampa
@blitztrap          129335              Los Angeles
@joshrthompson      129359              Nampa
@moggyvouk_82       129374              Nampa
@robertmcnaught     129380              Los Angeles
@strahovskifr       129384              Los Angeles
@5CornersxSmootx:   129403              Nampa
@BreakingKayfabe    129443              Los Angeles
@DaveBautista:      129477              Boise
@HermieSadler:      129520              Los Angeles
@HeymanHustle       129521              Boise
@KeepItFiveStar     129559              Nampa
@ShowtimeEY:        129712              Los Angeles
@SpikeTV,           129719              Los Angeles
@StevieJohnson13    129728              Nampa
@SuMthiiN_LiiK_Z    129734              Boise
@TNA_GUNNER:        129747              Los Angeles
@TashaLethal13      129752              Nampa
@TheBethPhoenix.    129758              Boise
@TherealRVD         129780              Nampa
@WNDPodcast         129794              Nampa
@cbyersonline       129850              Los Angeles
@chrisdejoseph      129855              Nampa
@howardfinkel:      129884              Boise
@infamous_winter    129888              Nampa
@kikutarosan        129904              Boise
@mike_7544          129919              Nampa
@realityofchris     129938              Boise
@realkevinkelly     129940              Boise
@reneepaquette      129945              Boise
@typicalROHfan:     129990              Los Angeles
@BrainofDymeDef     130017              Los Angeles
@N0TTI              130045              Nampa
@brianseitz         130072              Boise
@citazworld         130073              Los Angeles
@elmostrador:       130075              Los Angeles
@katewalling        130091              Los Angeles
@GameStop)          130139              Los Angeles
@Gobbledorf         130140              Los Angeles
@Gp_Jacob           130141              Los Angeles
@JohnnyHall3        130151              Boise
@Sz0ACiiDRaiN       130193              Nampa
@THGAdventures      130195              Boise
@TheHungerGames!    130197              Los Angeles
@justindoy          130219              Boise
@twoscooters:       130238              Nampa
@AndrewCalderin     130249              Boise
@ParaDante          130304              Nampa
@RespiroPeloCine    130308              Los Angeles
@ZacPedreiro:       130329              Boise
@_GiihPereira       130333              Los Angeles
@dark_only:         130359              Los Angeles
@nanacae:           130399              Nampa
@Brennanator        130428              Los Angeles
@danielthomsen:     130483              Los Angeles
@milkandbookies     130507              Boise
@subtumble          130521              Los Angeles
@ryantate)          130581              Boise
@AIart:             130589              Nampa
@Pernambucanas      130800              Nampa
@VotarNaRestart:    130821              Boise
@__baabyl           130829              Boise
@aboutmeyou         130845              Los Angeles
@alexmeloq:         130848              Los Angeles
@almeidafran_       130850              Nampa
@camilahass         130874              Boise
@foollikeme_        130899              Nampa
@heelolago          130907              Los Angeles
@mariana_guido      130930              Boise
@MartinMassnyi      131070              Los Angeles
@Vasacast           131105              Los Angeles
@eins               131135              Nampa
@eugilicious        131138              Boise
@fragsterde         131143              Nampa
@myKnochen:         131184              Los Angeles
@natusvincere.      131185              Los Angeles
@sliderrr           131211              Los Angeles
@hardebaas          131288              Los Angeles
@laurenskamies      131295              Los Angeles
